Date,Category,Vendor,Amount,Notes
2025-07-07,Meals,AWS,665.1,Pending
2025-05-01,Software,Office Depot,1371.34,Paid
2025-09-10,Software,Acme Corp,215.1,
2025-01-21,Meals,AWS,438.28,
2025-06-10,Supplies,AWS,1275.0,Pending
2025-08-02,Training,TechTrain Inc,388.6,Paid
2025-04-22,Meals,Acme Corp,130.65,Pending
2025-11-26,Training,Office Depot,1929.09,Pending
2025-12-13,Supplies,TechTrain Inc,160.75,Paid
2025-03-08,Supplies,Office Depot,1688.92,Paid
2025-08-01,Supplies,AWS,945.42,
2025-06-28,Training,Office Depot,1709.45,Paid
2025-12-13,Meals,AWS,1797.61,
2025-09-28,Hardware,Acme Corp,2239.9,
2025-08-22,Supplies,TechTrain Inc,995.14,
2025-05-24,Meals,AWS,571.04,Reimbursable
2025-12-18,Training,Office Depot,2472.67,
2025-08-08,Supplies,AWS,1838.83,
2025-01-23,Software,Office Depot,1626.56,Pending
2025-08-02,Meals,AWS,388.18,Pending
2025-11-09,Travel,TechTrain Inc,1119.51,Paid
2025-11-07,Software,TechTrain Inc,2499.41,Paid
2025-09-12,Training,TechTrain Inc,1708.48,Pending
2025-04-27,Supplies,Office Depot,197.09,Reimbursable
2025-06-15,Hardware,Restaurant Group,807.94,
2025-08-21,Training,Restaurant Group,2153.74,
2025-12-07,Training,Office Depot,902.11,Reimbursable
2025-04-10,Meals,Restaurant Group,127.48,Reimbursable
2025-10-01,Software,TechTrain Inc,138.92,Pending
2025-07-06,Supplies,Office Depot,780.92,Pending
2025-10-06,Meals,Restaurant Group,29.4,Pending
2025-10-01,Hardware,Office Depot,990.17,Pending
2025-12-13,Software,AWS,46.16,Pending
2025-08-27,Travel,Restaurant Group,2211.91,Pending
2025-08-02,Hardware,Office Depot,2273.23,Reimbursable
2025-01-02,Hardware,AWS,607.86,Paid
2025-01-25,Travel,Restaurant Group,115.01,
2025-12-11,Training,AWS,1614.29,
2025-10-01,Supplies,Acme Corp,36.86,Reimbursable
2025-02-27,Software,Office Depot,1975.34,
2025-10-11,Software,TechTrain Inc,1575.68,Paid
2025-12-28,Travel,Acme Corp,2169.23,
2025-04-11,Meals,AWS,1350.83,
2025-10-27,Software,TechTrain Inc,1176.24,Pending
2025-11-11,Travel,Restaurant Group,2289.01,Pending
2025-04-26,Travel,AWS,1388.29,Paid
2025-01-13,Hardware,Acme Corp,563.0,Paid
2025-12-17,Meals,Restaurant Group,2261.65,Pending
2025-07-01,Meals,Acme Corp,1026.23,Reimbursable
2025-10-23,Travel,Office Depot,1823.79,Paid
2025-10-04,Travel,Restaurant Group,1481.82,Pending
2025-11-16,Travel,AWS,396.51,
2025-10-08,Supplies,Office Depot,75.27,Pending
2025-06-24,Meals,AWS,225.41,Reimbursable
2025-07-27,Training,Office Depot,1174.42,Pending
2025-05-13,Hardware,AWS,63.9,Reimbursable
2025-05-11,Training,Office Depot,2300.11,Reimbursable
2025-10-02,Software,Acme Corp,1739.95,Pending
2025-01-03,Software,AWS,1178.36,Pending
2025-08-28,Supplies,Restaurant Group,1453.47,Pending
2025-08-18,Software,Office Depot,441.23,Reimbursable
2025-04-09,Supplies,Restaurant Group,482.56,Pending
2025-11-20,Travel,Restaurant Group,1387.31,Reimbursable
2025-11-25,Travel,Acme Corp,177.7,
2025-11-09,Travel,Acme Corp,182.24,
2025-12-21,Hardware,Acme Corp,422.99,Paid
